# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	P10	P11	P14	P16	P17	P18	P19A	P19B	P20	P23	P24A	P24B	P25	P26	P27	P28	P31	P5	P6	P7	P8	P9
REACTOME_SOS_MEDIATED_SIGNALLING	0.2731994206491702	0.2769598724141472	0.29310989916810676	0.29494845649719215	0.2860956211185736	0.3019710248783092	0.3388691147446419	0.29342021328837314	0.280635182178477	0.26447846878533937	0.27347513602294055	0.2910338265516671	0.3157241273425555	0.29097941438615327	0.2915136178375354	0.2779905562575134	0.2695630480227654	0.2408249850512711	0.2950600951384384	0.29382580166166256	0.32821769640110143	0.25514973223265863
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.22876831826606406	0.2245327794950792	0.21443493845480183	0.21647213993833928	0.1865860418994297	0.17975468978054385	0.21501204791104742	0.19547899385205236	0.19317207622888571	0.23368266569234147	0.21202774764673896	0.21245018863239232	0.21059087132930865	0.18650596487760387	0.23985939212843096	0.23532588803197216	0.2254164049209389	0.2144589203648834	0.2149883180737652	0.22474805053771885	0.19086777035698127	0.22852447678741633
REACTOME_SPHINGOLIPID_METABOLISM	0.1844266102255876	0.18745521250729524	0.19880957594777132	0.18336679583882515	0.15209593112128827	0.17735470602458975	0.1811178362348183	0.15924920365450385	0.1627618221613355	0.19844958488008235	0.1784247139543063	0.18259715903171977	0.17422090835071835	0.154546046203379	0.20885702217636765	0.20908483660955288	0.2061939061541125	0.18642368689655395	0.1825197328739374	0.1702744679642159	0.1561812640429946	0.20520728183564488
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.35305291256958937	0.3392996447641899	0.35702876577973136	0.3472510822191082	0.3423151988846822	0.36291933153496675	0.35242750788591326	0.34011867424466824	0.3577676354985206	0.33566967887695354	0.34239904770495316	0.34467302691032636	0.34809170022033464	0.3480105867132058	0.33866703575730256	0.34618508423381295	0.356163292722763	0.34558647932378694	0.34318360786848207	0.32827907713325827	0.36129829044142675	0.36664646877993184
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.27346560121620206	0.2554796059814166	0.2611163854657953	0.24422126359854496	0.26653166158975944	0.27403541042490603	0.2701832274069104	0.25703314896950497	0.2497937455969666	0.24908402621430753	0.25388230199265643	0.26341875315130925	0.23549815111853573	0.2711579098171294	0.24038983716524878	0.24936252919323473	0.2555250182857548	0.2694375498339627	0.2717947335447071	0.26696733971076525	0.269220829212702	0.24357152694302703
REACTOME_STEROID_HORMONES	-0.09592753865358365	-0.060984681911195056	-0.07057232856828935	-0.036387512514237476	-0.1063861972115281	-0.09256773697634109	-0.11603928810051838	-0.10814350945356255	-0.07394409953807388	-0.07783447651642396	-0.07294100877559531	-0.06773205082084834	-0.09866205849700772	-0.10023650794764813	-0.10049274256884062	-0.09113368006541936	-0.06504812330008937	-0.11460245861118552	-0.05413723670959058	-0.06971177008900228	-0.07024208209911637	-0.06039051265714964
REACTOME_STRIATED_MUSCLE_CONTRACTION	-0.165326953281771	-0.15187741660631565	-0.1617428656910186	-0.14849224608175055	-0.13605108525937795	-0.1701199448568187	-0.16736725573465477	-0.12640435049552404	-0.159361504796758	-0.18078877322241846	-0.1801213746149968	-0.16414776506151804	-0.15482432034126806	-0.14064301792675035	-0.1490066039859064	-0.1599996089458509	-0.17887791409443374	-0.134322983981311	-0.13162438633888524	-0.14171745282788076	-0.13210612312321157	-0.17065245647642155
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.26556872652428315	0.2554177404834476	0.2701105870993806	0.2637654204599208	0.23906364649975428	0.28954224639239945	0.24081735375825553	0.24274902356901032	0.2191504590195299	0.2612477374531871	0.2762249226314627	0.25112831180336853	0.23051978595648137	0.2625913261753915	0.24435878150564924	0.26263427134734657	0.2465343675489597	0.26999264140630785	0.26669467393111573	0.2621515609127293	0.26917268886313117	0.23919109284435994
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	0.2459042979225099	0.23974204212682426	0.2463492128040326	0.24928362624351322	0.22616554720483298	0.2501413091943155	0.21852946862872635	0.25438838614634746	0.2536333716024436	0.24720458768942835	0.2586270786746267	0.23409348493193513	0.2406390129655657	0.24661818881395806	0.2374956371509977	0.2705064980578684	0.25036658994541466	0.2183438424216842	0.2640916191341618	0.23862306156141427	0.26722310109389474	0.23526082563543235
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.1536899199246155	0.19159254691050234	0.1618289283728436	0.17516357399837248	0.10581362689311118	0.1418714116473996	0.12815480194913098	0.22425364029463227	0.15342139017080858	0.13762641337824907	0.18435555973843507	0.16387341646523607	0.15766043920236178	0.15041820187816743	0.14834460529978558	0.14712690717908308	0.15611030869240305	0.11933948804900488	0.16727548450168095	0.17273458372926806	0.1702941011047692	0.18282857742218248
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	0.2497270705856476	0.28531416331493614	0.26347984698216415	0.2768502115931063	0.196603521739626	0.23981343568271846	0.22867800322580534	0.3311105108429816	0.25453068390575284	0.24371831676678693	0.286920375862485	0.2621881943475202	0.253759185099009	0.2572370225917275	0.25562864919056294	0.24875858175195084	0.2624666154552604	0.21519257660741076	0.2691802507439138	0.2757493334555779	0.25603499530810236	0.27741692597652845
REACTOME_SYNTHESIS_OF_DNA	0.29788161328200213	0.2782105141077093	0.3558462404030902	0.3401587345814948	0.36740157260005246	0.3706989341097428	0.35428346919016523	0.3528153402450287	0.3552721769342949	0.2996784151765739	0.29808511273166927	0.32809869305314454	0.3207633319451738	0.3382465295318416	0.24732851121013202	0.3309354913662801	0.30925837683247803	0.15962063490610856	0.3665380118975145	0.343236444251059	0.3599572619896676	0.26105575632159833
REACTOME_SYNTHESIS_OF_PA	0.2193753561271073	0.1599783475307051	0.19097676962490265	0.200304953600189	0.1256386610852646	0.19271544673609783	0.20752134501093555	0.23434624235609422	0.18505343324007587	0.22094453096548952	0.20355834291795213	0.1794736023882405	0.17782308520702922	0.17261005367840931	0.21604964546174196	0.20881790394959854	0.19975823075916277	0.19011788365194726	0.20216425468719978	0.23852035113108455	0.13853197977028023	0.19256037916382063
REACTOME_SYNTHESIS_OF_PC	0.17158395278418134	0.18865912437367252	0.16167233647206872	0.17175545658024594	0.1604835857813824	0.18710091310188393	0.16179214826285804	0.12419673584188337	0.16556005229568735	0.18395777351515552	0.1655323191797004	0.17921270066372855	0.16592878030942124	0.1695824113902257	0.16583969239884927	0.1806975379946385	0.2061770696824338	0.1545969830100509	0.1733401202180067	0.15214457137462112	0.17236142070193994	0.17349917284394462
REACTOME_SYNTHESIS_OF_PE	0.18432154773032874	0.20869383180197068	0.1373873543770054	0.1885761694004841	0.15353196128290397	0.1841035096658756	0.18249167416878417	0.14351917822535695	0.18170220961135303	0.1749271637698588	0.1712999347282156	0.18562551311624986	0.1741364875118412	0.196336363955053	0.20437461626983164	0.18097822237784422	0.18013208122915775	0.18919423019825726	0.1817132777761279	0.16022714939250676	0.1938861376635148	0.13700585182316247
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.35391663088485154	0.39196957887223344	0.35789952707712547	0.3602468626554429	0.3688247096974924	0.3733655296822606	0.373272217597923	0.406160738212205	0.33878576535671995	0.363886740719036	0.3729833367558125	0.3802496609133051	0.3517142186630754	0.3850512651332853	0.36134755243727673	0.36968847661798	0.3540054980685092	0.2938429689930427	0.34629039258359	0.3827093118587486	0.3310512886234304	0.3554871395449688
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.3190017134912924	0.3091211734593898	0.2855464345432376	0.3123978763915856	0.30114200065991725	0.28444494821730504	0.2838098546686758	0.3142654503652007	0.26157510735555156	0.2786695147800401	0.3051066041369372	0.28685195378361844	0.3042164821916374	0.3054107077761639	0.3051078115185222	0.2892431297635221	0.3004558388948691	0.2834383536778959	0.27278904672016063	0.28636508241795344	0.28261784900658693	0.28399664181934015
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	0.22481915876077915	0.2691077331428535	0.25470594788437056	0.23160427618175347	0.24960468995571658	0.25860754116364193	0.2656237947823124	0.2966314124348867	0.2521954846775332	0.25900538477328666	0.24437169722684493	0.26505172191303444	0.24773592467010389	0.2666809343314645	0.2317112856326075	0.25077896371896075	0.24275073580475034	0.20061749301466492	0.2661222166972682	0.27191797237745885	0.24137273209979085	0.23350918921624342
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.2079348743921638	0.16728947920545217	0.15671774132423702	0.15614792971217653	0.1771108620583023	0.16580084702899908	0.1894053265619674	0.15275353367814273	0.1520928434648297	0.167353942445611	0.1999865565657597	0.17696601165104073	0.1731816529286325	0.1688635556400688	0.21002701666702223	0.16441021191140615	0.16847759578122	0.14488815358729396	0.15869911640705747	0.16239785769214285	0.16014777001039512	0.17758972939034592
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.18973532592461176	0.21123625802303614	0.20129920215645625	0.18521865162495166	0.21078629392117856	0.1906986917755192	0.17258836945940106	0.2061195039769746	0.1891331271294069	0.15832232317365538	0.18219679883148676	0.20796370990660767	0.18598850242750148	0.17222990039625594	0.14993020178507438	0.16862750535925128	0.212481207593295	0.17142202186619654	0.1889590393838544	0.191100373666529	0.21605913232474888	0.1891609311030535
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.1612204342143018	0.12319040799518384	0.07605202411626111	0.1307940756412067	0.09518489893031665	0.12394240730398354	0.12098490125496043	0.17774078992092257	0.09361030386657088	0.1005942228322242	0.15812975633008472	0.0971364752805868	0.10642101490790876	0.11750855888158242	0.11197759074090607	0.12828732032625398	0.13640370330465956	0.11864268263266413	0.1330486532372451	0.16816800497431322	0.13434958866926833	0.08531680416579077
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	-0.054542695769130366	-0.04851094652061202	-0.08721028362098733	-0.06507514116168965	0.004796098796820719	-0.06157772190330499	-0.066855167781938	-0.03708129192668464	-0.09407806140250066	-0.06749603542821672	-0.07789676684043491	-0.05299695193916452	-0.07856040067579015	-0.06500307472220275	-0.06531105485944752	-0.07108453635277275	-0.07622523296513542	-0.04881854284583846	-0.07651475503480744	-0.06667243185007546	-0.05571852152157894	-0.07334039078101982
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GIP	0.03982473926289061	0.04936758200621364	-0.004738026570605476	0.03724456521828221	0.06284334100652053	0.017118008629755564	-0.022916254975582504	0.05684724466646805	0.004269525500451098	-0.03668975728574689	0.013577180711721409	0.006220114436739348	-0.005508201087116492	0.03966804907849174	-0.003760811180274038	0.001658897094107474	0.02298838358486544	-0.03151249256390454	0.0398617111059974	-0.02898708072256856	0.05436774918206725	0.020791528547952222
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	0.059281105159346335	0.0804423867067158	0.012877518874471009	0.05820026729268526	0.049094388128826154	0.007313651166136246	-0.055664912711309904	0.08197107450458047	-0.029498311772999573	-0.016999776899578163	0.03352487049309082	0.035589133258939476	-0.011351217861915864	0.019254272400913198	0.0003761293818439084	0.0013700931027182406	0.02851979183830785	-0.05034820634128207	0.053883353470487276	-0.017708010482880263	0.027329465414631184	0.03244197930550658
REACTOME_S_PHASE	0.3005173986963656	0.2843089717087891	0.3486487547567486	0.3283340312936116	0.3523597112887981	0.3586359665052011	0.3413895193989996	0.33990050429751595	0.3498031011453493	0.3000701977044283	0.2964312078635161	0.3234022380436398	0.3160181761044063	0.33027481583450713	0.25064419146684874	0.3276588008155397	0.3099373087487599	0.18912896546590283	0.3540018815358639	0.33277326585148254	0.3463393440525615	0.2692439856621663
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	0.15387641985618145	0.1299637876050328	0.10343572555971417	0.12575668176565089	0.12937500430966864	0.14469826498312655	0.15904396881612867	0.11091635109585703	0.14211950223465675	0.12100355077689459	0.15206316323659846	0.11957410516109591	0.15988201664481244	0.15305060019647684	0.12215309488975967	0.11148672920511257	0.13183598260923857	0.12423952071772983	0.15118991453422767	0.1289264516312383	0.1417670236675594	0.16936728592319827
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.27566659015348666	0.2733093517505999	0.26484804717541216	0.2748563929680603	0.26010314100967513	0.2703094639534043	0.26496155771407137	0.2796491300764813	0.27193695431213405	0.26552423351649707	0.2778512138207304	0.2694077457680026	0.2523712998005974	0.2680925987652069	0.2298967477432917	0.264465895542023	0.28677801789336116	0.24230672635075146	0.27609067853119423	0.2809136040553821	0.2893540927010716	0.2515256004461872
REACTOME_TCR_SIGNALING	0.06145731264601654	0.08284665299314538	0.06126906539141028	0.04960764249284972	0.0832310407710322	0.06651843611109431	0.06128808341728245	0.057133511454467004	0.05424613421591367	0.04960226440501225	0.0633802720673229	0.07433802563579003	0.06609650221308741	0.09051228360146672	0.057365478707947434	0.06006150110382492	0.04778974004724436	0.06389269062985226	0.08471662479697518	0.057712461667310914	0.07616302567375445	0.07763037624425485
REACTOME_TELOMERE_MAINTENANCE	0.2632771531443831	0.25014148500033323	0.30760392173783047	0.31818291249671427	0.3224272415924287	0.32023898106421417	0.2968879474016344	0.3150785056991441	0.3315572430880756	0.2944207037697236	0.2880435228839382	0.2718952381244088	0.2955689723335641	0.3100287949196454	0.24177271768388986	0.2993029155388422	0.31200413595407056	0.23411459586382213	0.3456106151839467	0.30457952918932335	0.32868498217159775	0.26079163691496965
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION	-0.028241786973508685	-0.025559273282707982	-0.057396723491002846	-0.09193288904393226	-0.045119882025439983	-0.10542184485447309	-0.028756661788387945	-0.06627726038848897	-0.0613679597596211	-0.05532819396909083	-0.03430582761833554	-0.05367766673030857	-0.03279216380246413	-0.08485521160753799	-0.04461924807145942	-0.05284566945907639	-0.027915404675598242	-0.09097131167058914	0.004433987081194958	-0.04861813223491825	-0.051187752686201085	-0.049849934467479186
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.2969322585188046	0.27649178176820477	0.27772271879395855	0.27805316574401484	0.2761903000191911	0.30944969290700053	0.30794376381737126	0.2912296618824059	0.2644002663352991	0.3079066812122755	0.3315426964288353	0.3284053343848087	0.2712097687367388	0.315892544589469	0.34653960986895155	0.3265480116649358	0.2734556806418734	0.2905310228418434	0.2723915900383588	0.2898974846673332	0.2814627900903532	0.2863545575072832
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.3465801859802647	0.30808428445221	0.31107656500267195	0.32662262691733424	0.309301167774799	0.32815997950280373	0.328494566505512	0.3042918057193355	0.3162586167834739	0.3053481130434036	0.34140879834064397	0.2958874172146022	0.32843274753514745	0.31447614388413897	0.32839397673957926	0.3024973917787514	0.31870093760524476	0.3382652030923812	0.3049459293256527	0.30368799475577585	0.3206863375997507	0.33098286091200013
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.03941821598314374	0.1171642513572853	0.16423676984704969	0.04499695463908134	0.0790370235556294	0.15582125834796337	0.0067002564789915	0.05883210229471354	0.049859389917494334	0.08594356968244886	0.06762873065952056	0.0672892983228244	0.04107768544132021	0.04876793819715045	0.09054747403313297	0.13816986763884226	0.09938094305767595	0.059486436355058535	0.09137423913849033	0.041229907567898696	0.12898979578227046	0.10874002720059694
REACTOME_THE_NLRP3_INFLAMMASOME	0.20785130174901853	0.18273623120512433	0.20540241747775656	0.17947677517336175	0.19672231324103662	0.20949151187158133	0.23928252960821603	0.19577715295350842	0.22461525071988714	0.23246646329641393	0.2088588476520057	0.20559264829253512	0.2360229458872848	0.22954532111776735	0.22827971525695206	0.22839639205544743	0.19606758401034505	0.2323367509203956	0.20851987820254897	0.21838504950382978	0.21931882293902624	0.21894452853109378
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	-0.056427067445359795	-0.019606383111282714	-0.03623683286353109	-0.035444706476198296	-0.020894644576503058	-0.03164704346593339	-0.013189788004119752	-0.024167851781745294	-0.012633730261027478	-0.0196994635556023	-0.026433906396361416	0.005514426867623524	-0.003977118873918628	-0.012771044735410852	-0.00720661659555458	-0.004930307522045599	-0.02262980672792137	-0.01949906875597498	-0.024781223367039508	-0.03677705051496418	-0.029545097324646472	-0.032625455212854024
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.11744134178497583	0.1803167975481518	0.13259588487737306	0.13934577977867935	0.14084812731056445	0.11952784330265522	0.10488208669198565	0.10570222635770689	0.11381796615579963	0.11880264234045465	0.12740118859851957	0.12790959895340454	0.11367137061885263	0.10475077064174347	0.09519786269952103	0.09457045981700991	0.12998575944980909	0.13721468887196522	0.12879843038343577	0.09050525972066639	0.10710282753115577	0.14384812075182696
REACTOME_TIE2_SIGNALING	0.18010750591969985	0.19541704719458472	0.20611423784629687	0.20823869385509117	0.2227098005381335	0.2140901511569097	0.17758235375281384	0.18811658796042952	0.17635945747407	0.15553474728911337	0.17398245168044243	0.16006537781155988	0.2116912130231546	0.21977203826958813	0.1911552074640783	0.18787128803531264	0.19207454094953458	0.18214250002800667	0.2006223449026008	0.20630349754556365	0.21075953071205294	0.17460954636840276
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.05965914062175321	0.07326673162943385	0.061388356165170126	0.0781289062408463	0.06265687830369787	0.04982249128822958	-0.013469012965643071	0.04716088562735557	0.07578823898770407	0.0641628911569239	0.08171001912721304	0.05405041379356997	0.05183574256925267	0.034671469175176016	0.05882158943826307	0.058837319473149574	0.08711241731658924	0.08061178109861844	0.050116155230463186	0.05160521901709385	0.0756644956953974	0.07516140951628116
REACTOME_TOLL_RECEPTOR_CASCADES	0.11523735034397771	0.12852285107252076	0.1018111769977099	0.10637915754598959	0.09347457107783116	0.10281980866671897	0.13188757578846375	0.12131453938387513	0.10027314882906886	0.12392796328866665	0.12214315406653996	0.11031154941030857	0.14026806288479018	0.1057035623675099	0.13459356752659687	0.11748570443178652	0.11318637868423928	0.12878897194704633	0.11075386358725854	0.12416926211630026	0.10706417768295952	0.12652467190049185
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	0.21107501438242462	0.1958748078835243	0.2137981150071449	0.22380260754785355	0.2145845095782453	0.21053639655664236	0.3443114284948258	0.21103218247536454	0.20573177137092113	0.25893182798639125	0.24373649501814748	0.2833485411518314	0.3379545514070479	0.19590071989311633	0.29344466179415746	0.22656260739149559	0.20131731268539757	0.2561074065248544	0.2470717908462022	0.2538974672052308	0.23074932963713263	0.255271762664581
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	0.1640746698118957	0.16957430203399362	0.14888304720485648	0.15397713050028378	0.14638012363972713	0.15731087193080623	0.1701571438575533	0.15795347279649508	0.14865146730740092	0.16192469810913251	0.16661315476562313	0.15608829496772197	0.17665090239314798	0.16487523854565886	0.16963635779752376	0.1634008711086267	0.16197433599575517	0.16165419523657404	0.16529810755364624	0.16867415432947222	0.16094835381578976	0.17699780336411078
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	0.1073762557712146	0.13817020201680313	0.10908118063037647	0.0862759861397308	0.06027671144435458	0.09619247827101003	0.1477211523876954	0.16187565797030337	0.07536471112158254	0.13346654966692448	0.10646677339601059	0.1107454737433717	0.1472556993252923	0.09969602929127629	0.1720447643044172	0.1339373430062578	0.09412280449852475	0.13678715522215237	0.12374820938658272	0.11440799747780118	0.08141757865494015	0.10636135186519219
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	0.2366460185622071	0.22834816497716381	0.23311169283566727	0.25205246634237444	0.23741636321791718	0.2300366447745001	0.35721027394590826	0.23545806271340805	0.22238333069239247	0.2762235951135356	0.2523074833419504	0.28088481827384215	0.2997819792547953	0.2314890394251178	0.30365643423903055	0.24731389117401953	0.22425432496505862	0.2718585258155092	0.26436458810136504	0.27242068918379936	0.25441522060258037	0.26875371922829433
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	-0.0855088299615584	-0.08689215502273683	-0.11681656144228342	-0.12172498070827922	-0.10545535715037047	-0.11070624130677272	-0.019605621995114904	-0.1747568435955143	-0.11028648047321676	-0.08481927293523785	-0.12016010678621424	-0.09061393251973882	-0.02889439052553088	-0.11835411723701217	-0.07122579504439279	-0.10195291756891024	-0.12400598481659855	-0.07867000067036369	-0.09546732177466312	-0.1318318659006701	-0.07434773114384159	-0.1053869936908969
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	0.13370592307958346	0.11969291681323635	0.1263065499966845	0.1439894273896001	0.12325288807209242	0.13403570263191422	0.23073595123368829	0.1229872763758172	0.1327610319499208	0.17554360491434293	0.15563524437078557	0.1736345271896923	0.21672670643888292	0.13591111215592527	0.17743668116775166	0.14744466918079796	0.1310646873390287	0.17067897820839892	0.1431029554626638	0.15848220088361833	0.15094054436577342	0.1637570070200457
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	-0.004944741750555802	0.05568470260951331	-0.010647222350202604	-0.021118175199419498	-0.07185357694041968	-0.00877807800347192	0.04346187265720155	0.046589513923733485	-0.026823232694125752	0.04071761268515062	0.036107232589573796	0.0027623272464097418	0.02380799032350413	-0.05355104780958987	0.06552834815450072	-0.03606182699431475	0.03559155924964975	0.022149855290341754	-0.0674823772471731	0.060154754197533154	-0.05024522979009515	0.014433042267967969
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	-0.0017821262295324247	0.014548691763132634	-0.004160498979098391	0.033185625666790855	-0.02627925755007546	-0.039131325091180606	-0.02500863509665067	-0.03434851784395269	-0.06441692000052143	0.019489057774117757	-0.009044645579415932	-0.005196752958842111	0.011420474648007505	-0.036670981918583895	0.012258039993773368	0.002205853214137795	-0.00260856481466447	0.007814773530780826	0.006307621022232298	-0.0036161507896762006	-0.06044580314167553	0.012746770673522433
REACTOME_TRANSCRIPTION	0.26495566744532223	0.2695632769106778	0.26568842433682777	0.2599362792849669	0.28404194267330435	0.2781292496270616	0.2844372294240361	0.28029366092480595	0.27283174195533794	0.25689641054242063	0.26440905523050273	0.26964497018004807	0.26615932673154113	0.2807094216984196	0.26132091809323776	0.264262017263349	0.23951148931030836	0.26196240021606054	0.2690386147671598	0.2752680742657438	0.27619510632359273	0.26753172112970236
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.2771856604145339	0.2751330415071838	0.2887687338527794	0.277988102352073	0.29337863382514084	0.29556361310681284	0.2953865969494886	0.28521942993632177	0.26785645184035345	0.27993435193611893	0.2960254778368786	0.3003873221565017	0.27881845782347686	0.3029184032851063	0.28898591540108365	0.30137249382654835	0.2756210661546079	0.26719326841183766	0.2842610665097049	0.28157937469081246	0.2840594289707722	0.28052537406380995
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.19225019165762086	0.204869141180567	0.20882056634005994	0.20038725522486764	0.2064771941768089	0.2110640136354051	0.21767147666119394	0.20075543903754361	0.2010387077199157	0.2036221029891455	0.19222756814788736	0.2132894969217284	0.22618812419743228	0.21164447251200233	0.20793169327751523	0.1966960709306899	0.20071743589536634	0.20199561761886803	0.20948813016906098	0.21347067747168558	0.20825784776018474	0.2144487497662681
REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER	0.2760060901048645	0.25530770737043457	0.3200376472249732	0.29636575888508343	0.32943424103574026	0.3123895046072062	0.3036147206931011	0.3181116439656016	0.3320860317923972	0.2947424477199618	0.3023879616382449	0.2910179893563059	0.32149559198392424	0.2835909919396722	0.27888783337387624	0.3101999913281986	0.3272374321903471	0.31291835787318134	0.3368006581618153	0.32557800264220893	0.33534345868204773	0.310346616224026
REACTOME_TRANSLATION	0.28132479681398065	0.2655919108595006	0.2727561336527419	0.25669317507744294	0.2770908671033472	0.2847317451003697	0.2735833803419433	0.2651840074410861	0.2597746671701067	0.2594699890784544	0.26475172401455316	0.2727889748002651	0.2484973758759762	0.2797925377013715	0.2504890041554349	0.2601280282697832	0.2657333598156181	0.2775401931071498	0.28204424829384184	0.2757841374554071	0.27821951230981906	0.25599469033402406
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	-0.25365713305753657	-0.2242822669527184	-0.22555185451316595	-0.23001582449594585	-0.23148828232011487	-0.226409057247587	-0.25129053477646074	-0.236407795374562	-0.20894429048240093	-0.2337935107076648	-0.22753625915458395	-0.21960427522667664	-0.2019466914721076	-0.20172241292690998	-0.24248966336197397	-0.21157554890147062	-0.25629755946581945	-0.2106663645552357	-0.20267722811241037	-0.1999749916434069	-0.19779400393800953	-0.2285733592905901
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.10514427969065371	0.10143805508700757	0.10994895137255827	0.11152063580492298	0.1073203811852764	0.10830232235646091	0.1043246213197019	0.11690750306997838	0.11660519052917175	0.10132330129874272	0.1026313366933249	0.09937179050524844	0.09005316944662382	0.11063663904778162	0.0742265219828029	0.09556688247523808	0.10537708101948984	0.08589286950658712	0.11022189113922952	0.12371181019359072	0.11647364379474963	0.08808020468476935
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.05746228712272621	0.07227636057566914	0.05772688814830615	0.08482942105106567	0.054673615147389325	0.060628861503629124	0.0643155733902194	0.053887666737720004	0.04694597213861597	0.08079647995731497	0.06513716302503471	0.0575157680165856	0.07669505202910303	0.05104911589510892	0.07782706785781474	0.07610143508542282	0.07103627613515276	0.0849334184221876	0.06723401778446188	0.05395954386537929	0.05397336524912037	0.07875381133202834
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	0.11986891996130215	0.1481410540773309	0.13133558828494438	0.09397379559148995	-0.10915460470980248	0.11681904045501383	-0.3174492402867995	0.05475677945383961	-0.03684037075055084	0.13071197696571848	0.15497812305245928	0.1350935530227743	-0.22071380987546713	-0.11899257761807358	0.1487628489388672	-0.338631266641474	0.1291288825138625	-0.3196763997321678	0.10137165420824201	-0.12994252847803264	0.1244514467904167	0.1418069094837678
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	0.2758672758132822	0.269592415515554	0.29012693364592745	0.29190846072108295	0.3111547578751673	0.30868461798451874	0.314642448340151	0.2903633129200175	0.31401371111109055	0.2684751205156293	0.272757895064665	0.29192543600262805	0.2870221971428002	0.30095522058040985	0.25061057641246576	0.2691968529872767	0.2733036064619266	0.2738084918252303	0.2881611503945072	0.2877570988072648	0.3137630352548562	0.23405129154719503
